1;0;1.2427;64;48.7703
2.24673;0.341661;2.00361;64;48.7703
0.624518;0.194047;0.835017;64;48.7703
1.10691;0.313971;1.06051;64;48.7703
0.347275;-0.0678817;0.423187;64;48.7703
0.258263;-0.0276683;0.198397;64;48.7703
1.07372;0.365806;0.92339;64;48.7703
0.916771;0.176276;1.21724;64;48.7703
0.55976;0.0651859;0.642916;64;48.7703
0.343158;0.0769019;0.246782;64;48.7703
0.791316;0.144526;0.745359;64;48.7703
0.337288;0.135537;0.559097;64;48.7703
0.880359;0.130688;0.895842;64;48.7703
1.22957;0.419176;1.60997;64;48.7703
0.903317;0.361197;1.09659;64;48.7703
0.403404;0.124008;0.558603;64;48.7703
2.05136;0.181159;2.35922;64;48.7703
0.525211;0.0846229;0.552037;64;48.7703
0.195367;0.154909;0.403948;64;48.7703
0.686463;-0.0672747;0.789443;64;48.7703
0;1;0.747883;64;48.7703
0.632961;2.27171;2.24209;64;48.7703
0.0294381;0.87879;0.912315;64;48.7703
0.42236;0.839303;0.94439;64;48.7703
0.335492;1.11585;1.40972;64;48.7703
0.177642;0.545488;0.576236;64;48.7703
0.194767;0.463009;0.818487;64;48.7703
0.592161;1.4808;1.66889;64;48.7703
-0.0618296;0.519513;0.648412;64;48.7703
0.0868077;0.421863;0.645697;64;48.7703
0.00124292;0.646662;0.637035;64;48.7703
0.0462314;1.33337;1.19033;64;48.7703
0.167474;1.05075;1.59253;64;48.7703
-0.0355308;0.511898;0.705994;64;48.7703
0.353308;1.14993;1.52929;64;48.7703
0.0584399;0.535224;0.785185;64;48.7703
0.0075551;1.16883;1.23804;64;48.7703
0.0645272;0.518858;0.744078;64;48.7703
0.102919;1.42355;1.28946;64;48.7703
0.0859407;1.12838;1.53417;64;48.7703
