1;0;0;0;1.77;3445037
2.14;0.7117;0.3059;0.34;2.154;3445037
0.601;0.2795;0.1193;0.1428;0.7957;3445037
1.323;0.4344;0.2938;0.3242;1.207;3445037
0.4573;0.06295;0.1967;0.0002578;0.5363;3445037
0.2163;-0.05753;0.08007;-0.02822;0.1676;3445037
0.9882;0.2367;0.0914;0.1899;1.039;3445037
0.9734;0.5494;0.1232;0.03493;1.323;3445037
1.17;0.4688;-0.05108;0.1404;1.422;3445037
0.469;0.2453;0.07351;0.1091;0.5834;3445037
0.6706;0.4237;0.04436;0.2266;1.019;3445037
0.5095;0.04866;0.1379;0.1375;0.5618;3445037
0.6087;0.2414;0.01006;0.2417;0.8613;3445037
1.132;0.5369;-0.03323;0.1893;1.532;3445037
0.7559;0.201;0.0919;0.3481;0.9667;3445037
0.4108;0.1078;0.09045;0.19;0.5247;3445037
1.485;0.4854;-0.004025;0.3613;2.208;3445037
0.6027;-0.05961;0.07814;0.2515;0.681;3445037
0.3288;0.05933;-0.0458;-0.02457;0.3362;3445037
0.8652;0.1429;0.1264;0.04835;0.8612;3445037
0;1;0;0;0.9481;3445037
0.02534;0.3787;0.02819;0.05625;0.3462;3445037
0.3178;0.7759;0.1779;0.04917;0.7782;3445037
0.3425;0.7642;0.1773;-0.0388;1.042;3445037
0.04024;1.048;0.1221;0.04074;1.278;3445037
0.1236;0.5986;-0.007791;0.005409;0.6287;3445037
0.06539;0.7205;0.1222;0.2297;0.8488;3445037
0.2139;1.564;0.374;-0.1137;1.866;3445037
-0.1169;0.6024;0.1044;0.1231;0.6584;3445037
0.3245;2.519;-0.06027;0.2365;3.422;3445037
0.4473;1.881;0.1539;-0.03627;1.905;3445037
0.1608;1.407;0.2134;0.1381;1.468;3445037
-0.009212;1.234;0.3846;-0.1225;1.66;3445037
0.2439;0.4898;0.2522;-0.1254;0.6776;3445037
0.2487;1.115;0.2433;0.05505;1.55;3445037
0.03038;0.441;0.1185;0.0962;0.6588;3445037
0.402;1.257;0.02729;-0.1511;1.419;3445037
0.02667;0.4346;0.06206;0.05289;0.5047;3445037
0.03549;1.367;0.3716;-0.1811;1.693;3445037
0.2444;1.032;-0.06162;0.05351;1.535;3445037
0;0;1;0;1.056;3445037
0.2429;0.4689;1.296;0.2639;1.964;3445037
0.1612;0.1802;0.7996;0.3494;1.19;3445037
0.1024;0.08917;0.6096;0.2702;0.7283;3445037
0.1568;0.2388;1.281;0.2797;1.651;3445037
0.1991;0.005526;0.5026;0.05512;0.5824;3445037
0.01491;0.09295;0.2731;-0.01863;0.4879;3445037
0.2968;0.1496;0.9629;-0.01954;1.195;3445037
0.2104;0.2197;1.021;0.3262;1.6;3445037
0.5666;0.5845;1.309;0.2287;1.316;3445037
0.09713;0.4041;0.9191;0.2308;0.9555;3445037
0.1704;0.04668;0.9515;0.4184;1.056;3445037
0.4366;-0.04887;0.8991;0.5164;1.707;3445037
0.4417;0.2381;1.077;0.2798;1.183;3445037
0.2762;0.199;0.7259;0.2103;0.9808;3445037
0.502;0.4786;1.791;0.3166;2.378;3445037
0.0263;0.1713;0.2716;0.1242;0.4649;3445037
0.009503;0.1082;0.2139;0.3357;0.6453;3445037
0.3961;0.1066;1.876;0.8257;2.453;3445037
0.6435;0.6088;1.508;0.7922;2.574;3445037
0;0;0;1;0.6764;3445037
0.383;0.7469;-0.07402;1.294;2.015;3445037
0.226;0.3031;-0.1723;1.046;1.631;3445037
0.08615;0.1506;0.07177;0.5646;0.8162;3445037
0.04982;0.1314;0.00539;0.4222;0.4144;3445037
0.2644;0.7089;0.1303;1.208;1.979;3445037
0.1353;0.6881;0.1273;1.672;1.975;3445037
-0.03862;0.2059;0.2305;1.023;1.488;3445037
-0.1686;0.4346;-0.1526;0.592;1.064;3445037
-0.03441;0.7735;-0.238;1.29;1.86;3445037
0.1072;0.4635;-0.2407;1.012;1.362;3445037
0.1291;0.1486;0.05371;0.4075;0.5513;3445037
0.1347;0.3143;0.1018;0.9624;1.351;3445037
0.09286;0.1478;-0.04536;2.142;2.334;3445037
0.3968;0.7497;-0.2337;1.449;2.18;3445037
-0.03265;0.2682;-0.06142;0.1536;0.2947;3445037
0.02607;0.4676;0.2833;1.279;1.819;3445037
0.01635;0.1804;0.159;0.7678;0.8322;3445037
0.09205;0.03131;0.03184;0.4382;0.5154;3445037
0.3685;0.2256;0.04204;1.164;1.76;3445037
