0.768937;-0.168486
1.03168;0.340311
-0.336424;0.0798205
0.867163;0.151843
0.275414;0.340987
0.212644;0.667038
1.0224;-1.10174
0.149942;-0.341785
0.521521;-0.0342921
0.0872334;-1.10609
-0.894594;-0.440138
-1.18137;-0.626827
-0.437685;-1.70735
0.887484;-0.837032
-1.45098;-1.81585
-0.723035;0.598507
-0.146484;-1.60597
-0.711525;-1.24253
0.880454;0.160225
0.750856;0.351765
-0.346088;-0.0761661
0.211146;-0.333084
0.8577;-0.205246
-0.365822;-0.199009
0.113354;-0.079343
0.399809;0.322228
0.95097;0.623416
-0.470295;1.17931
-1.89599;-0.760933
0.69443;-0.10156
-1.56422;-0.375844
-0.00483205;0.451011
0.420137;-0.564628
-0.0962147;0.626403
-0.916381;0.487247
-0.142746;-0.80781
-1.11023;0.175994
0.315942;-0.502898
-0.834178;-0.0876445
-0.183022;0.398909
0.289009;-0.530202
1.31485;0.644742
0.0557313;-0.224507
0.947559;0.549714
0.383639;0.771178
0.387961;-0.0908409
-1.02536;-0.784723
-0.0835192;-0.587244
-1.156;1.04394
-0.445744;-0.945844
0.599163;-0.807968
0.27684;-0.408883
1.16278;0.590378
0.202302;0.451994
0.765921;0.415566
0.720113;-1.26224
-0.284732;-0.963494
-1.53703;-0.457258
0.190758;0.85984
-1.13572;0.520322
0.853029;0.896924
-0.324339;0.859004
0.654688;1.16705
-1.43624;-1.04832
1.03967;-0.173236
-0.771553;-0.298777
-0.348044;0.258099
-0.400244;-0.851742
0.394473;1.03072
-0.376042;-1.20478
-0.180685;-1.00492
1.02474;0.920503
0.751934;-0.224673
-1.49686;1.01493
-0.192046;-0.325591
0.909346;-0.687827
-1.17554;0.00293997
1.08931;1.22037
-0.347386;-0.315987
-0.755039;-0.430832
0.847568;1.44609
0.632887;0.783561
1.02248;0.320962
-0.263253;-1.24281
0.778702;0.132452
-0.629112;-0.193413
-0.343181;-1.38928
-0.862977;1.14629
0.348457;-0.242035
-0.514305;0.0466429
-0.100494;0.394308
1.06895;0.240364
-0.956908;0.208134
-0.584289;1.5566
0.718191;-0.0289449
-0.170987;-0.024326
0.906069;0.371144
-1.31439;-1.04658
-0.445007;-0.228546
-1.41105;0.0571847
1.00517;1.09515
0.640686;-0.351495
-0.152451;-0.759956
0.948587;1.06559
-0.112903;1.17948
-0.0151489;0.215603
-0.497516;-1.46378
-1.57853;1.10971
0.628862;0.341995
-0.465357;1.08838
0.525304;0.299593
-0.618877;1.54225
-0.247921;0.00902335
0.941815;0.633488
0.824397;0.0904022
-0.57121;-0.195412
0.884206;0.276247
-0.69789;0.740857
1.60968;0.863095
0.0018641;1.03619
-0.245689;0.0592909
-0.0500174;-0.417716
0.669761;0.303773
0.107272;-0.0397098
0.876002;0.872245
0.873464;-0.263451
0.345509;-0.74998
1.07523;0.603852
0.546287;-0.258836
-0.562849;-0.181183
-0.644718;-0.635375
-0.724832;-0.273155
-0.57549;1.43714
0.865776;1.26416
1.34168;0.893846
0.748846;-0.380039
-1.66821;0.850742
0.283365;0.145529
0.578278;-0.592669
-0.785169;-0.353979
0.302116;0.732383
-0.924681;0.202713
1.15034;-0.619574
-1.41888;0.689594
0.155767;-0.466894
-0.297146;-1.00312
-0.125195;0.4035
-0.255428;-0.852445
0.328814;0.807524
1.03416;0.0746912
0.0209587;1.16055
-0.810903;-1.14727
-0.154135;0.804567
0.135643;-0.914328
0.908663;-0.123674
-0.977045;-0.164827
0.78044;1.12539
0.497952;0.476293
-2.02061;0.0151992
-0.404672;-2.44489
0.00183967;-1.17589
-1.09638;0.528949
0.798762;1.40742
0.523706;0.257679
0.0336558;-0.810047
0.548392;-0.182821
1.06577;0.922142
-0.388903;-0.322599
-0.107017;0.232666
-0.350035;0.734017
-0.449941;0.77957
0.618101;0.815433
-0.0659153;0.840336
0.0197926;0.828014
-1.87624;0.997856
-1.01115;0.994818
1.24335;0.517136
0.326577;-0.287328
-0.332232;-0.333485
-0.268413;-1.75605
-0.226656;0.259972
-0.882445;0.214914
1.0126;-0.273577
-0.531532;-0.164597
-0.79258;-0.489371
1.06013;0.681533
-0.778432;-1.13562
0.0369112;1.37301
-1.76723;0.115192
0.322961;-0.757607
-0.473612;0.168354
-1.24861;1.11795
-1.20787;-1.18318
-0.885175;0.645997
-0.560774;-0.540316
0.820223;0.913789
-0.34176;0.158822
0.679252;1.46927
-0.18634;-0.800765
-0.310663;0.587626
-0.33689;-0.584918
0.535852;1.39468
0.365051;-0.192111
0.620178;0.00120605
0.382278;0.0655621
-0.270431;-0.301762
0.403605;-0.393586
0.281283;-0.0978213
-0.60893;-0.779662
-0.0229596;-0.261568
0.408496;-0.963945
0.924644;0.331047
0.544444;-0.255842
-1.40798;1.28054
0.290674;-0.646741
0.392486;-0.722546
0.16931;0.191112
0.836426;0.86275
0.170188;-1.02137
-0.153199;1.43684
0.076368;1.12995
-0.191021;0.391094
-1.27484;-0.0286179
1.24421;-0.744061
-0.274155;0.109305
0.840368;0.251611
-1.86277;-0.819322
-0.877393;-1.72513
-0.163061;-1.22999
0.49651;1.17617
0.0743127;0.247463
0.362103;-0.6103
-1.47653;0.531425
0.0826751;0.0696204
0.507665;0.482693
-1.72959;-0.126325
0.78186;1.05396
-1.49048;-0.263932
0.255293;-0.223909
0.638753;-0.292981
-0.0452603;1.11924
1.3663;-0.5324
0.869373;1.43067
-0.864463;-0.424807
-0.180716;0.468701
0.606201;-0.684427
1.18834;0.0560832
0.0524319;1.3405
0.831694;0.208085
0.918092;-1.14641
-1.12535;0.924148
0.439919;-0.0347844
-0.10754;0.0381608
-0.551871;1.01643
-0.575344;-0.142639
-0.929832;0.816502
-0.824025;0.343469
-0.648887;-0.494144
0.267085;0.509057
0.336618;-0.93854
-0.536004;0.599127
0.239113;0.677884
0.466583;0.989882
-0.265932;0.0810404
0.238829;1.23708
-0.437606;0.877216
0.626017;0.585132
0.912343;-0.894105
-1.65381;0.875791
1.03238;0.922083
-1.22788;-0.00489202
-0.378964;-0.42743
0.803142;-2.0536
0.559323;-1.34796
-1.01634;0.347245
-0.684164;0.158219
-0.695464;1.57539
0.55472;0.201276
0.967117;1.09136
-0.976639;-0.526783
-0.226007;0.770309
0.240465;0.673668
-0.768977;-0.509705
-1.12808;-0.0788602
-0.606234;-0.588696
0.657531;0.357452
0.138395;0.425555
0.699752;-0.836259
-1.95481;-0.760735
0.565722;0.274997
0.627515;0.00715405
1.23419;1.04809
-0.830019;1.02393
0.695482;1.12845
-0.43292;-1.18337
0.212838;1.10208
0.31034;-0.272384
-0.0147114;0.164132
-1.33102;0.28598
-0.824278;-0.382408
0.231739;-0.480146
-1.26769;-0.652986
0.0957279;1.06382
1.11564;0.652096
-1.72222;-0.20386
-0.80665;0.0969653
0.11572;-0.12165
-0.676402;1.36711
0.112691;-1.16483
0.791671;0.250866
-0.199808;-1.29961
-1.27565;-0.357914
0.527367;-0.414308
0.462072;1.43808
-0.0206275;0.234701
-0.00209998;0.686044
0.968929;-0.890031
-0.267985;-0.156263
0.487053;0.983497
0.146126;0.373773
1.38002;0.683413
-0.966957;-0.0322465
-0.845559;-0.984993
-0.429706;0.0415731
0.37317;-0.669127
1.11473;1.42641
0.558782;-0.373299
-0.879366;-0.139445
0.167023;-2.09005
0.542916;0.371581
0.118821;-0.966372
0.184792;-0.757399
0.207067;0.695987
0.119768;0.870166
-0.466933;-0.111585
-0.696617;0.337845
-0.131715;-0.497608
0.614702;0.695558
0.721471;-0.304318
0.153373;0.483777
1.41744;0.382344
0.721868;0.811918
-1.34389;-0.401767
-0.294411;-1.37956
0.337852;-1.46219
-0.284778;-0.467623
0.749412;0.213396
-0.138042;-0.158234
0.816499;-1.5295
0.258319;0.140875
0.0700354;-0.685448
0.582755;0.225749
0.581261;0.174994
-0.952328;0.776931
-0.483459;0.814263
-0.766962;0.413591
0.649974;0.179851
0.275726;0.989866
0.331517;0.378645
0.600839;0.925394
0.841396;0.599206
0.479379;0.835199
0.119599;1.06528
-0.516837;1.18179
-0.15862;0.784725
0.0503648;0.650088
-1.07981;0.678859
0.48425;-0.989095
-0.554038;-0.915364
0.647804;1.20903
-0.846056;0.899957
-0.608123;-1.53928
-1.89852;-0.28643
-1.642;-0.303289
0.258717;-1.24401
0.847342;-0.0237582
0.994394;1.1805
-0.483993;-0.49377
0.651934;0.553324
-0.455906;-1.34932
-0.791364;-0.50035
0.83114;0.0142588
-0.175244;1.52171
-0.302929;0.615554
0.346094;-0.144748
0.0565096;-1.52815
0.193405;-0.174292
0.137707;-0.480392
-1.00121;0.552469
0.877586;-1.50701
-0.494721;0.898068
0.153116;-0.193399
-0.83129;0.293968
0.120215;1.11394
0.785152;0.319408
0.569174;-0.701383
-0.0240794;-0.500895
1.31861;0.807262
0.282866;-0.0847364
0.12055;0.0872473
-0.356699;0.967638
0.853127;-1.61595
0.312597;0.29795
-0.561764;-0.236483
0.141289;0.894807
0.000882332;1.46383
0.90651;1.07591
0.463562;-0.701263
0.476927;0.181331
1.16298;0.52978
-0.0070384;-0.176999
-0.264964;-0.539032
0.350923;0.0618728
0.0481599;-0.828614
-0.208794;-0.462966
-0.0596422;-0.239057
-0.532806;-1.19861
-0.0332172;0.434553
0.797014;-0.0592243
-1.73164;-0.969681
-1.52745;0.546722
0.522883;0.518265
0.507371;-1.76437
0.963677;-0.644118
-0.87054;1.14211
-0.740569;-1.47375
0.237711;-1.6702
-0.521726;0.0356517
1.13491;-0.576319
0.363276;-2.04451
0.985607;-0.669207
0.997848;0.299214
0.304012;0.88795
-0.561401;-0.991186
-1.58264;-0.514646
-0.712659;-0.517065
0.643646;0.446894
0.290303;1.10475
-0.663166;1.19572
-0.614826;-0.387071
0.694282;-0.33214
0.455616;-1.31588
-0.841584;-1.51486
0.915317;-0.207783
-0.183438;-0.441274
-1.00578;-0.194252
0.757294;0.317949
-0.108155;0.182466
0.713712;0.879526
-0.468648;0.773311
-0.488828;-0.254173
0.0324672;-0.0923113
0.0898992;-0.431834
-0.89862;0.0705877
0.88823;1.05338
-0.0986383;0.56159
0.581726;-0.975762
0.0209907;-0.213569
0.0569674;-0.111921
0.409007;0.170696
0.14912;0.52137
0.467642;-0.16083
-1.11679;-0.316618
-0.86929;0.860536
0.649478;-1.35143
-0.674423;-1.7824
0.334782;0.0754132
0.369334;-0.599546
0.426091;1.43779
0.478037;0.261299
-0.105429;0.741496
0.358587;-0.24028
0.295803;0.915007
-0.662409;-0.362727
0.473132;0.311508
-0.445663;-1.30996
0.666229;-0.614322
-0.166805;0.88492
-0.835883;0.979982
-2.14804;-1.7439
0.432878;-0.0806284
0.835539;0.0699774
0.36522;-1.67349
1.44817;0.507346
0.723979;0.126211
0.649641;0.241078
1.15447;1.4468
-1.48449;-0.669098
-1.09643;-0.665856
0.687492;0.2842
-1.0565;1.41537
-0.327234;-0.0848414
0.0832123;-0.699783
-0.002188;-0.206588
0.314684;0.946541
0.684741;-0.396261
-0.939026;0.241148
0.482975;0.0539184
1.13873;-0.279853
-0.3286;0.983045
-1.38235;1.2927
0.401026;1.1516
0.82238;-1.49553
1.11505;-1.59516
1.13321;0.827896
1.38673;0.420923
-0.420882;-0.85526
0.936359;1.20098
-0.96554;1.2574
-0.183178;0.89297
-0.292151;0.419683
0.325837;0.925016
0.0962871;-1.14805
-0.239047;0.247308
0.13028;0.746134
-0.616905;0.343239
0.532842;-0.0521375
0.501757;0.175242
1.18708;-0.518635
0.0617131;-0.99201
-0.121346;-0.932836
-0.554606;-2.10903
0.542803;1.38247
0.970938;0.986063
0.270571;0.35172
-0.048254;-0.894052
1.3542;1.17466
-1.23452;-1.16214
-0.037507;0.814453
-0.959383;-0.511986
-1.28742;-1.59996
0.405087;-0.515469
0.486418;0.122552
0.682143;-0.316738
0.655195;-0.122775
1.01594;-0.2391
-0.425474;-0.643818
-0.1414;-0.138475
0.397164;0.525363
0.568687;0.175185
0.355025;0.908802
0.369759;1.07437
1.07309;1.16883
0.304825;0.397941
0.291392;-0.791371
0.201347;-1.1392
0.26809;-1.43512
1.35006;-0.278182
-0.0880711;-0.117837
-0.138141;-1.09319
-1.76276;0.686621
-0.124663;-1.14288
-0.0223133;-0.189209
0.788787;-0.70391
-0.273846;0.751872
0.877353;0.624387
-0.416146;-0.637952
-0.692342;-1.16984
-1.85248;0.652041
0.660035;1.23836
0.625114;0.104899
0.75742;0.505386
-0.409715;1.35257
0.881276;1.21353
-1.22505;-0.496319
0.599831;0.539191
-0.231468;-0.58971
-0.0137021;-0.425337
-0.584257;-0.328255
1.02401;0.641456
0.144236;0.195529
-1.27787;0.425136
-0.228267;0.852254
0.347262;0.79025
1.36463;0.0338797
1.11149;-0.881731
-0.421818;0.378691
-0.483038;0.679287
-0.955632;0.418455
0.711836;-0.198148
0.160246;0.912513
-0.875831;0.0999604
-0.149944;-0.550564
-0.735172;0.308974
0.677576;-2.07388
0.287407;0.810967
-0.816256;0.427846
-0.0102892;0.680622
-0.927843;-1.63956
-0.0175244;0.36866
-0.374477;-1.26681
-0.0313233;0.962515
0.751435;0.0943053
-0.776032;1.0795
0.176882;0.234716
-0.447113;-0.244797
0.880611;0.187845
-0.426894;-0.253814
0.766068;1.41286
-0.196712;0.707406
-1.58269;-0.110674
1.50228;0.671988
1.32038;1.09701
0.595464;-2.08753
-0.816613;0.989018
0.53883;1.00116
-0.088179;-1.32003
1.24223;-1.42159
0.374849;-1.49614
-0.553543;0.296012
0.834888;0.391266
0.46083;0.955752
1.30953;1.17367
0.474741;0.494362
0.567744;1.02902
0.995948;-0.162089
-0.181372;-0.208616
0.695669;0.129821
0.371461;0.484919
0.574213;-1.73066
0.130396;-1.28059
0.7259;0.475686
0.594638;-0.797567
-0.2043;-0.141561
-0.17226;-0.706163
-0.82938;-0.0582847
-0.887292;-1.31409
-1.17104;0.581616
0.64897;0.259863
-0.470065;0.236614
0.499361;0.914429
1.22146;-0.997662
0.410738;-2.10342
-1.03949;-0.8262
-0.696902;0.633134
1.10026;0.898552
0.142155;0.0170178
-0.129157;0.18459
0.300977;0.0703129
1.55798;0.603744
0.227598;-0.341247
-0.571446;-0.546814
-1.11722;-0.145068
0.694819;0.126148
-1.65747;-0.244345
-1.0009;-0.277754
0.0900339;0.443368
0.203955;0.292426
-0.11157;0.0414322
-0.260692;-0.686581
0.679827;0.385433
-0.491807;-1.01398
-0.930565;1.21577
0.394949;-0.788209
-0.587278;-1.4016
1.0931;0.459948
-0.857582;-0.795413
0.784551;1.06067
0.677869;1.02856
0.28694;-0.0764971
1.21224;0.337076
-0.0192475;1.41088
0.300548;-0.0479349
1.21386;0.24355
1.10963;0.908805
0.713183;1.41007
0.726805;-1.16069
-0.0475358;-0.0724288
-0.246041;1.27801
-0.510565;0.624088
0.664215;-0.089589
0.750072;-0.114218
-0.422617;-1.48827
-1.10317;0.368358
1.30409;0.146596
0.504119;0.88744
-1.81353;1.65528
-0.00669223;0.314228
0.706107;0.662039
-1.39164;-0.0633031
0.689504;0.757872
0.760692;0.77396
-1.99431;-0.110484
1.12673;1.45649
-0.401232;0.240527
0.588473;-0.519315
0.914986;0.599813
0.579394;-0.611122
0.596459;0.347167
-0.480467;-0.638393
0.403333;-0.591408
-1.32414;-0.971054
0.378894;0.134417
-1.33019;-0.304705
-1.37638;0.20975
0.221232;0.0837968
0.457305;0.794929
0.0410745;-1.09126
-0.536022;0.394319
0.628708;-0.189313
1.14914;0.357522
0.700012;-0.891187
-1.291;-0.186844
0.969525;1.11989
0.73284;0.528247
1.22018;0.413517
-1.17698;0.27011
-0.68923;-1.34213
-0.796595;1.0985
0.574306;0.00584103
-0.207255;-0.0367109
-0.577271;-1.94564
0.0727577;-0.122964
-1.00787;0.632928
0.120358;-0.448892
-0.333707;-0.210345
-0.518952;-1.9493
-1.10026;0.849071
0.00122434;0.478504
-0.649611;-0.539213
0.314699;0.625475
0.0182806;0.243721
0.366508;-0.503577
-0.754732;-1.51493
0.00892864;-1.0807
0.868845;0.649875
-0.162071;0.561487
0.620189;-1.15166
0.295755;-0.35339
-0.703016;-0.966063
0.261166;1.01143
-0.109273;-0.246298
0.139857;0.15358
0.545208;-0.0356429
-0.0215309;-0.983474
0.425402;-0.860494
0.862652;1.18137
0.150656;1.39979
-1.41334;-0.418006
-0.103812;0.176172
-0.719165;-0.61364
0.809959;-0.167161
0.433691;-0.195597
-0.834539;-0.08979
-0.829067;-1.03082
0.629454;-0.381938
-1.193;0.287069
-0.580443;0.987034
-0.854132;-0.344669
-1.04454;-0.77158
-0.130807;0.701135
-1.83279;-0.125561
0.00480111;-0.662232
-1.3801;0.019292
-1.34921;-0.596705
-0.145874;-0.183546
-0.204244;0.84633
0.923959;1.13013
0.174506;0.0612498
0.341826;-0.62551
-1.45209;-1.02503
-0.488014;1.3225
0.742918;0.210296
-0.600663;0.350721
-0.158761;-0.538333
-0.409606;0.0741097
-0.157764;0.235759
1.29904;-0.442979
0.312729;1.10989
-0.490707;-0.227057
0.332749;-0.555425
1.20534;0.353647
-0.301383;0.557862
0.0442421;-0.0371377
-1.54718;1.21603
-0.822114;0.00361245
-0.564314;0.00702345
-0.718982;-0.000371994
0.273912;0.371947
0.955548;-1.44966
0.119665;-0.44537
1.11274;-0.249662
0.906411;0.102471
0.0300887;-0.046594
0.87671;0.879986
0.70736;0.562929
0.383108;-0.914565
0.0719121;-0.210761
-0.965013;0.0597005
0.906604;0.734184
-0.698777;-0.855128
0.310078;0.532613
-1.35607;-0.827854
0.273676;-0.878482
1.06681;1.01688
-0.601105;0.28817
0.199155;-0.0912097
-0.690167;-0.150627
0.160116;0.545829
0.834985;0.334181
-1.361;-1.08904
0.737984;1.04996
0.403883;-0.724357
-0.096254;-0.34151
0.64119;0.696234
0.389946;0.991282
0.46123;1.31964
-0.261594;0.866861
-1.40511;1.33544
0.169613;0.100277
-0.440057;1.0697
0.490771;0.572612
0.235774;0.164332
0.047581;-1.20709
-1.3139;0.527232
-0.110731;-0.436158
-0.319839;-0.776805
-0.113293;-0.570206
-0.316494;0.00567875
