0.7194;0;0;1.628;2;6.881
0.02746;-0.027;0.7676;0.5141;2;6.881
0.1659;-0.04457;0.6259;0.7085;2;6.881
0.3913;0.05335;1.259;0.75;2;6.881
0.07543;0.06908;0.4311;0.4653;2;6.881
-0.1622;0.008223;0.3064;0.2703;2;6.881
-0.03584;-0.04896;0.8425;0.8041;2;6.881
0.232;0.07772;1.066;1.174;2;6.881
0.7177;0.04212;1.96;1.718;2;6.881
0.08355;-0.05005;0.5122;0.3157;2;6.881
0.2087;-0.1442;0.761;0.7324;2;6.881
0.07397;-0.05828;0.5984;0.3522;2;6.881
0.1598;-0.06718;0.763;0.6894;2;6.881
0.3657;0.03595;1.051;1.207;2;6.881
0.1794;-0.008212;1.007;0.7646;2;6.881
0;0.7415;0;1.744;2;6.881
1.233;1.089;1.081;1.807;2;6.881
0.5738;0.4347;0.4552;0.5214;2;6.881
0.3946;0.08994;0.2015;0.2787;2;6.881
0.472;0.5112;0.3001;0.643;2;6.881
1.617;1.661;1.298;1.918;2;6.881
0.2718;0.2172;0.1429;0.26;2;6.881
0.7065;0.549;0.4434;0.6774;2;6.881
0.7099;0.67;0.5193;0.7398;2;6.881
0.8028;0.7146;0.5047;1.046;2;6.881
0.5381;0.268;0.1344;0.5568;2;6.881
0.5594;0.4416;0.1132;0.6318;2;6.881
0.8957;0.9273;0.5732;1.04;2;6.881
0.7887;0.8641;0.4993;1.354;2;6.881
0.5942;0.3938;0.09657;0.3828;2;6.881
0.5699;0.3841;0.3575;0.4112;2;6.881
0.431;0.7809;0.8146;0.8535;2;6.881
0.3079;0.7653;0.7079;1.093;2;6.881
0.4993;0.2237;0.2981;0.6147;2;6.881
1.116;0.5147;0.5749;1.245;2;6.881
0;0;0.587;0.4726;2;6.881
0.5635;0.3543;0.8573;0.8332;2;6.881
0.3961;0.2105;0.4463;0.709;2;6.881
0.9163;0.237;0.6237;1.023;2;6.881
0.5402;0.2544;0.9168;1.22;2;6.881
0.5077;0.169;0.8082;0.7869;2;6.881
0.7033;0.2958;1.047;1.432;2;6.881
0.8827;0.4203;0.6235;1.085;2;6.881
0.567;0.003226;0.1887;0.5389;2;6.881
0.7645;0.2624;1.225;1.312;2;6.881
-0.157;0.4674;0.2679;0.569;2;6.881
0.1096;0.02892;0.2923;0.3797;2;6.881
0.3727;0.2709;0.6989;1.018;2;6.881
0.7577;0.1574;0.4668;1.096;2;6.881
0.7471;0.366;1.052;0.8748;2;6.881
0.7093;0.2196;0.465;0.7377;2;6.881
0.749;-0.027;0.5228;0.9475;2;6.881
0.5111;0.1182;0.874;1.182;2;6.881
0.5044;0.3847;0.7328;0.7629;2;6.881
0.4218;0.2398;0.8046;0.5382;2;6.881
0.8847;0;0;2.447;2;6.771
0.146;-0.2209;0.6192;0.434;2;6.771
0.2362;-0.07134;0.5105;0.868;2;6.771
0.3557;-0.2975;1.019;1.029;2;6.771
0.1053;-0.1355;0.5024;0.3531;2;6.771
-0.003186;-0.1408;0.4115;0.2298;2;6.771
0.4393;-0.1726;0.8299;0.7892;2;6.771
0.4006;-0.108;0.9127;1.107;2;6.771
0.7646;-0.2642;1.622;1.766;2;6.771
0.04136;-0.07925;0.353;0.3642;2;6.771
0.2724;-0.2203;0.6661;0.7118;2;6.771
-0.01727;-0.06182;0.5549;0.4771;2;6.771
0.1935;-0.01074;0.7336;0.6736;2;6.771
0.5198;-0.1779;0.9728;1.253;2;6.771
0.1977;-0.2412;0.7212;0.9578;2;6.771
0;0.8012;0;1.732;2;6.771
1.184;1.352;1.078;1.884;2;6.771
0.4452;0.3459;0.2315;0.5969;2;6.771
0.2204;0.1184;0.2621;0.3332;2;6.771
0.5674;0.3735;0.1486;0.7316;2;6.771
1.592;2.062;1.688;2.188;2;6.771
-0.03142;0.2673;0.3812;0.2774;2;6.771
0.6359;0.6394;0.4101;0.7826;2;6.771
0.594;0.6386;0.5457;0.897;2;6.771
0.5037;0.731;0.8874;0.9735;2;6.771
0.3695;0.4161;0.3015;0.4753;2;6.771
0.58;0.3265;0.288;0.5012;2;6.771
0.86;1.162;0.5886;1.194;2;6.771
0.6162;0.9361;0.5474;1.178;2;6.771
0.5962;0.2782;0.01317;0.5552;2;6.771
0.5517;0.3575;0.1712;0.6862;2;6.771
0.5765;0.8322;0.8808;0.8439;2;6.771
0.5109;0.6923;0.6098;1.27;2;6.771
0.001273;0.3566;0.4104;0.5531;2;6.771
0.3539;0.7456;0.763;1.113;2;6.771
0;0;0.8533;0.6669;2;6.771
0.4825;0.2752;0.8614;0.9574;2;6.771
0.26;0.2591;0.4132;0.6642;2;6.771
0.3772;0.478;0.7465;1.019;2;6.771
0.402;0.07908;0.8169;1.213;2;6.771
0.3382;0.2232;0.8002;0.7549;2;6.771
0.5841;0.5461;1.196;1.525;2;6.771
0.6938;0.4024;0.432;0.9677;2;6.771
0.1589;0.1014;0.2841;0.5669;2;6.771
0.6007;0.266;1.088;1.28;2;6.771
-0.05468;0.2928;0.2725;0.4967;2;6.771
0.144;0.05618;0.2499;0.2225;2;6.771
0.3596;0.2247;0.6787;1.009;2;6.771
0.6062;0.3862;0.5387;1.114;2;6.771
0.5742;0.4195;1.181;0.6692;2;6.771
0.234;0.2663;0.607;0.6103;2;6.771
0.2159;0.227;0.6079;0.8898;2;6.771
0.2846;0.3257;0.8487;1.222;2;6.771
0.3616;0.3962;0.7664;0.7789;2;6.771
0.1961;0.1802;0.5046;0.7048;2;6.771
