0.6271;0;0;1.416;2;6.732
0.3192;-0.06516;0.2978;0.5693;2;6.732
0.1153;-0.04701;0.3231;0.6654;2;6.732
0.5324;-0.2004;0.8529;1.074;2;6.732
0.09103;-0.06207;0.3503;0.3387;2;6.732
-0.1024;-0.02718;0.3297;0.2314;2;6.732
0.463;-0.02113;0.5678;0.714;2;6.732
0.478;-0.04919;0.5747;1.055;2;6.732
0.9115;-0.02281;1.272;1.866;2;6.732
0.01075;-0.1224;0.5088;0.4744;2;6.732
0.1499;-0.008788;0.5809;0.8337;2;6.732
-0.03103;0.3607;0.1882;0.4383;2;6.732
0.2524;-0.1622;0.5854;0.6466;2;6.732
0.4406;-0.1734;0.8219;1.351;2;6.732
0.5213;-0.2146;0.7203;0.9004;2;6.732
0;0.4812;0;1.258;2;6.732
1.009;1.19;1.149;1.862;2;6.732
0.1354;0.3893;0.4057;0.4398;2;6.732
0.5123;0.1814;0.0189;0.3413;2;6.732
0.7367;0.5693;0.1962;0.6195;2;6.732
1.872;1.579;1.281;2.072;2;6.732
-0.026;0.3458;0.4697;0.1441;2;6.732
0.7732;0.6732;0.4063;0.6488;2;6.732
0.6324;0.5215;0.5103;0.6821;2;6.732
1.005;0.7532;0.3752;1.08;2;6.732
0.6832;0.3391;0.1387;0.4902;2;6.732
0.4257;0.3007;0.2886;0.6621;2;6.732
1.03;1.046;0.4581;1.156;2;6.732
0.7936;0.9107;0.5234;1.179;2;6.732
0.2321;0.2193;0.4047;0.3621;2;6.732
0.5795;0.3666;0.3662;0.5867;2;6.732
1.158;0.937;0.5057;0.7714;2;6.732
0.4207;0.5255;0.5595;1.259;2;6.732
0.1514;0.3856;0.4481;0.4967;2;6.732
0.727;0.8041;0.5951;1.105;2;6.732
0;0;0.6222;0.3302;2;6.732
0.3989;0.2929;0.9056;0.8686;2;6.732
0.2656;0.2192;0.5443;0.5101;2;6.732
0.4871;0.2098;0.6581;1.041;2;6.732
0.3447;0.166;0.9122;1.218;2;6.732
0.2134;0.0798;0.7969;0.7653;2;6.732
0.4096;0.4136;1.163;1.446;2;6.732
0.6057;0.2724;0.5612;0.9118;2;6.732
0.461;-0.04298;0.4299;0.4481;2;6.732
0.4208;0.1528;1.069;1.245;2;6.732
0.0523;0.1469;0.07715;0.5423;2;6.732
-0.1605;0.2343;0.2953;0.2727;2;6.732
0.3069;0.0561;0.8128;0.9766;2;6.732
0.6078;0.3099;0.9807;0.977;2;6.732
0.4145;0.5374;1.272;0.8269;2;6.732
0.6155;0.3266;0.615;0.4875;2;6.732
0.2942;0.1968;0.7858;0.7501;2;6.732
0.306;0.1788;0.876;1.189;2;6.732
0.3515;0.284;0.6899;0.7853;2;6.732
0.2265;-0.02897;0.6701;0.6188;2;6.732
0.8325;0;0;2.041;2;6.835
0.3574;0.0655;0.6689;0.5435;2;6.835
0.05933;0.02753;0.614;0.683;2;6.835
0.4194;-0.08167;1.011;1.042;2;6.835
0.0893;0.03059;0.4774;0.3024;2;6.835
-0.02787;0.1735;0.4672;0.1147;2;6.835
0.1448;0.02027;0.9004;0.7001;2;6.835
0.2234;-0.1502;0.9239;1.137;2;6.835
0.6715;0.1373;1.929;1.857;2;6.835
-0.0293;-0.02224;0.4172;0.3178;2;6.835
0.05562;0.03021;0.8518;0.9325;2;6.835
-0.08183;0.03645;0.5146;0.4683;2;6.835
0.1974;0.06934;0.7889;0.6712;2;6.835
0.3738;0.197;1.176;1.121;2;6.835
0.2176;0.06349;0.8343;0.8221;2;6.835
0;0.5768;0;1.295;2;6.835
1.085;1.399;1.082;1.818;2;6.835
0.3466;0.2951;0.4251;0.5741;2;6.835
0.07986;0.1759;0.6304;0.3586;2;6.835
0.6731;0.5252;0.3069;0.5835;2;6.835
1.966;2.029;1.409;2.227;2;6.835
0.3067;0.03969;-0.07799;0.3872;2;6.835
0.6141;0.7678;0.6664;0.6119;2;6.835
0.464;0.5602;0.3885;0.6913;2;6.835
0.9789;0.8227;0.6185;0.8853;2;6.835
0.4547;0.3234;0.4684;0.6033;2;6.835
0.4811;0.3735;0.3352;0.663;2;6.835
0.6712;1.338;0.7584;1.118;2;6.835
0.5229;0.8902;0.5442;1.175;2;6.835
0.5258;0.2438;0.1017;0.5558;2;6.835
0.3915;0.6209;0.4343;0.62;2;6.835
0.5711;0.9701;0.767;0.7973;2;6.835
0.6277;0.6011;0.5233;1.184;2;6.835
0.3048;0.3318;0.2392;0.5877;2;6.835
0.7154;0.7723;0.6564;1.156;2;6.835
0;0;0.7254;0.3869;2;6.835
1.075;0.1932;0.4373;0.9449;2;6.835
0.672;0.1966;0.1731;0.6286;2;6.835
1.106;0.3394;0.4177;0.9887;2;6.835
0.8804;0.1579;0.6427;1.183;2;6.835
0.8802;0.2374;0.547;0.9536;2;6.835
1.656;0.2519;0.7107;1.643;2;6.835
0.9555;0.1029;0.3882;0.9568;2;6.835
0.5738;0.0008362;0.05847;0.4253;2;6.835
1.309;0.1978;1.035;1.121;2;6.835
0.4118;-0.04169;0.2704;0.6031;2;6.835
0.2992;0.0845;0.2438;0.3355;2;6.835
0.8537;-0.05289;0.4975;1.085;2;6.835
1.055;0.04295;0.3801;1.202;2;6.835
1.424;0.2196;0.6399;0.8681;2;6.835
0.8664;0.03104;0.4012;0.5795;2;6.835
0.8809;-0.03993;0.301;1.01;2;6.835
0.8421;0.01843;0.6334;1.369;2;6.835
1.053;0.2717;0.3798;0.7405;2;6.835
0.8873;-0.1613;0.2859;0.6309;2;6.835
