1;0;0;0;1.198;28
2.523;0.7398;0.7384;0.5823;1.656;28
0.6611;0.2753;0.2503;0.2138;0.6198;28
1.498;0.4293;0.5671;0.4693;0.8506;28
0.4568;0.06148;0.255;0.03611;0.4338;28
0.2182;-0.07747;0.0975;-0.02245;0.1396;28
1.065;0.2293;0.2541;0.2649;0.8045;28
1.101;0.5747;0.3337;0.1454;1.052;28
1.33;0.4805;0.1792;0.2297;1.143;28
0.547;0.2531;0.1712;0.162;0.4428;28
0.8062;0.4363;0.1955;0.3333;0.8034;28
0.5407;0.03943;0.2065;0.1813;0.4409;28
0.6759;0.2462;0.1101;0.3157;0.6911;28
1.27;0.5493;0.1727;0.2996;1.234;28
0.8427;0.1931;0.2284;0.4165;0.7571;28
0.4654;0.098;0.1722;0.2493;0.4045;28
1.667;0.4844;0.2959;0.4766;1.833;28
0.654;-0.09686;0.1576;0.2654;0.5597;28
0.354;0.0594;0.008641;-0.0176;0.2811;28
0.9342;0.1278;0.2379;0.108;0.681;28
0;1;0;0;0.6666;28
0.08611;0.3965;0.1113;0.1071;0.2611;28
0.4405;0.8197;0.3554;0.1605;0.5644;28
0.4567;0.7863;0.3387;0.08422;0.8348;28
0.1949;1.102;0.3046;0.1947;1.06;28
0.2314;0.6087;0.1079;0.08645;0.4975;28
0.1821;0.7572;0.277;0.3566;0.6633;28
0.4274;1.631;0.6882;0.1511;1.515;28
-0.01362;0.637;0.2102;0.1987;0.5358;28
0.7373;2.68;0.3887;0.6295;2.89;28
0.7295;2.003;0.5571;0.268;1.485;28
0.3799;1.456;0.4671;0.3651;1.138;28
0.1618;1.279;0.6021;0.05831;1.405;28
0.3086;0.5039;0.3636;-0.0423;0.5395;28
0.4367;1.141;0.4417;0.2368;1.266;28
0.1069;0.4334;0.1976;0.1803;0.5473;28
0.5854;1.348;0.2837;0.02942;1.148;28
0.09546;0.4739;0.1316;0.1138;0.4076;28
0.2357;1.42;0.6107;0.02006;1.412;28
0.4198;1.077;0.1386;0.2098;1.301;28
0;0;1;0;0.7079;28
0.3585;0.3963;1.459;0.3908;1.672;28
0.2062;0.1352;0.8675;0.4356;1.002;28
0.1204;0.06159;0.6732;0.3198;0.5999;28
0.2087;0.2054;1.382;0.3697;1.407;28
0.2187;-0.02443;0.5133;0.08978;0.4892;28
0.03914;0.07422;0.3;0.003872;0.4407;28
0.3069;0.1021;1.032;0.03785;1.024;28
0.2555;0.179;1.097;0.4386;1.371;28
0.6907;0.5396;1.527;0.3796;0.959;28
0.1567;0.3786;1.024;0.347;0.741;28
0.2049;-0.002657;1.017;0.4864;0.8652;28
0.4627;-0.0728;0.9866;0.6022;1.479;28
0.5339;0.1806;1.216;0.393;0.9223;28
0.3295;0.1715;0.8188;0.2961;0.7973;28
0.5813;0.4309;2.019;0.5082;1.994;28
0.07296;0.1598;0.3088;0.1473;0.3855;28
0.05079;0.07738;0.2502;0.3913;0.5609;28
0.4683;0.03933;1.937;0.956;2.015;28
0.8322;0.5801;1.838;1.051;2.142;28
0;0;0;1;0.4689;28
0.6772;0.8091;0.1749;1.512;1.659;28
0.3817;0.3318;-0.0188;1.151;1.411;28
0.1476;0.1509;0.1234;0.6289;0.6974;28
0.11;0.1225;0.05185;0.4763;0.3274;28
0.5052;0.7237;0.3774;1.403;1.631;28
0.412;0.7033;0.3973;1.89;1.586;28
0.114;0.2211;0.3165;1.099;1.281;28
-0.06347;0.4618;-0.07143;0.6837;0.9487;28
0.2123;0.8228;-0.02792;1.457;1.563;28
0.2705;0.5138;-0.06723;1.136;1.144;28
0.208;0.1458;0.1119;0.4585;0.443;28
0.3047;0.3047;0.2198;1.078;1.132;28
0.3498;0.1536;0.1522;2.258;1.979;28
0.6761;0.8141;0.04311;1.629;1.794;28
0.01508;0.2748;-0.0106;0.1899;0.2383;28
0.1917;0.4963;0.4603;1.445;1.535;28
0.1118;0.1901;0.224;0.861;0.6797;28
0.1422;0.02087;0.07026;0.4703;0.4347;28
0.5285;0.2193;0.2245;1.27;1.494;28
