0.697610531445568,0,0,0,0,0,0,0,0,0,1.84584404758655,0.474127064140312
0.675345303647724,0.974511480091182,0.000664093855443987,0.0808654247114906,0.0523652530474763,0.828371633926623,0.972304389964598,0.96012631938693,0.0753645676383602,0.565632235316287,1.11387207453658,0.000225655481861015
0.356631470936462,0.978045199378868,0.892078851392093,0.115270016528894,0.0546937179855208,0.902024821810325,0.994916341391278,0.0177671720318476,0.0365435086798471,0.741554352670443,0.512579427680355,0.19741610539731
0.640501194295982,0.953258647323075,0.0147899405288136,0.157487787367669,0.977194672648431,0.842404922422477,0.0229445945612827,0.0090791617531833,0.0283855707009309,0.553591512925186,0.928099133707693,0.000245586030227504
0.256446868344938,0.0113739216627054,0.959319621730013,0.0256519033326473,0.981863892187696,0.962097932452718,0.0108364832804052,0.024576143770536,0.987080517420355,0.850345326016711,0.271226885101213,0.00889838876994379
0.139147536765854,0.94940630281295,0.0167807797556784,0.965768853817831,0.125472456943251,0.929344866128288,0.0235315116110262,0.974274334654163,0.0128920705620939,0.874109990633568,0.136559072679795,0.429358155968151
0.474831466703068,0.927754939091162,0.0136443316275228,0.00172558311241728,0.00158267703597994,0.882367557772473,0.0818892435941359,0.0718555247270782,0.0163002475574375,0.625020447997792,0.65950727960655,0.00303046686380995
0.357030871950404,0.0329399042914603,0.00168415254189613,0.0592764374935682,0.975804537122101,0.921458944766709,0.0561943080720103,0.967797450954428,0.0406299647679349,0.680477768935152,0.771601204907095,0.00111484575453577
0.803728639482754,0.996184332829958,0.913073613053327,0.0720189272300528,0.945866601483665,0.792710726630874,0.0248619912553276,0.964506143278242,0.151728915297589,0.480780884803706,1.803510252532,5.30679447147582e-05
0.247559553345632,0.0163231714044991,0.992365901949785,0.94508541338333,0.986666418747654,0.00872486431002879,0.0973653525343102,0.990296312135191,0.970611935410419,0.859090576844631,0.25959524957428,0.329396846270459
0.379151911539968,0.951336050496634,0.940517651002024,0.0706665330394349,0.0913629326521925,0.0244982531640821,0.962416279258186,0.0565256849312786,0.94681012504641,0.739495844340639,0.634979862455193,0.00588251855800931
0.258568361177907,0.0280564893680531,0.881945101027955,0.977521543556178,0.0130782551624918,0.949894215737338,0.0399543990278167,0.0272470780252168,0.0153672920526214,0.795369088345181,0.338495514671398,0.00972035491094099
0.35088869627946,0.0641736921190444,0.90935127889723,0.0414764945852365,0.0215745274582131,0.940794878122608,0.032277476395574,0.948976851512028,0.993872799335695,0.748136547801466,0.555163647763914,0.39723891986924
0.571199771100422,0.0497677863244852,0.917328564528689,0.168905651841309,0.964350411113256,0.796630366027913,0.992208489097222,0.889886826275905,0.0557183019558862,0.649302174675058,0.972747526024505,0.192344223805327
0.499411632506675,0.0178138967315251,0.977034384087069,0.0997161921432666,0.0843268394842419,0.00681405692476268,0.946171284708846,0.924878237520857,0.998779727925117,0.65241329802498,0.697474635004887,0.118554171945109
0.200897013527186,0.961634220153522,0.958485307590751,0.0259734526318712,0.955720320269125,0.941875934110097,0.0277033882340569,0.0377202177596642,0.0251421310857786,0.797569720652398,0.425743045054691,0.339777168684876
0.52917809250434,0.909172604663306,0.895051597745503,0.0381752490233615,0.974517508309355,0.985077565535672,0.0272345675682745,0.971592684456054,0.176665980966373,0.515363425374385,1.09776581802248,0.152317208998838
0.312095109079118,0.986845795123103,0.886635107395612,0.017935671066573,0.0523730366933982,0.0255064120358368,0.927574671728583,0.0157695275545044,0.105697670228882,0.815430344092088,0.458567708876504,0.254413336759817
0.110595028400274,0.0389923701965564,0.997190780115719,0.0487824565106899,0.0909760785524954,0.929757719370432,0.886746358963263,0.0226117315899402,0.0633748184644402,0.835661765162331,0.249313494243664,0.0472801169255143
0.359583332297293,0.934925913391104,0.968844502072328,0.0387230690694223,0.985031898796856,0.961803327697364,0.0460334308566291,0.00656571399563131,0.00307213743681131,0.690648113230877,0.430475667600666,0.0198628309219043
0,0.545858553268364,0,0,0,0,0,0,0,0,1.21667882117238,3.84182119469702e-05
0.0521047384667545,0.13093048139296,0.923867216649233,0.129002553414047,0.917482610709745,0.951496010816693,0.0649422955222652,0.0238123314081775,0.980961719360251,0.878588172696279,0.204513271921189,0.0109012633873897
0.0879801630843904,0.323080076036439,0.883331799820664,0.0520039547909304,0.904125603812652,0.991658698947088,0.0602970694883471,0.00169573437180957,0.0803741813280082,0.785701985177063,0.525481043197506,0.00514703255965261
0.0906552554426066,0.36806998784837,0.874005074516877,0.073999225303263,0.0426573579401146,0.921503923322594,0.0176424271269984,0.915748249285267,0.0584430207742189,0.701257341893518,0.613123922784753,0.000120005973667006
