0.584241955324796,0,0,0,0,0,1.42342283906135,0.462520203078722
0.484244849738081,0.990124857269454,0.97717730012629,0.356980806105447,0.279475538734588,0.666719335832836,1.15053075387009,0.200043783225479
0.239850999423683,0.0459971152958211,0.815330293386774,0.178990235186057,0.0732343341277095,0.875276968484289,0.526292816654113,0.357926010136346
0.348944979223071,0.891910071202736,0.0689399702118646,0.131192965716132,0.105619177278028,0.831516044099674,0.37456226044548,0.00153937443251755
0.197296668685561,0.0365022126930755,0.109963882929903,0.994790741451648,0.962756318781756,0.0378671175496682,0.217398942347043,0.510160039278452
0.119911335476495,0.9387825046157,0.995602939477776,0.120658709007231,0.138005542743027,0.929994688865332,0.202934736121043,0.488350570616515
0.115880743411796,0.115275267043675,0.994589719460029,0.983026536913005,0.0983146008117169,0.857458594768809,0.292012996802358,0.00838735658423974
0.453497872465091,0.0195643025317483,0.88361081281322,0.164277797070777,0.260949704377285,0.730346583851278,0.903173384658205,0.000138886931173867
0.34004616904082,0.0966305909100696,0.841439609185336,0.245748184613031,0.15952120885208,0.802617783862914,0.848878543262145,0.00616055661642864
0.503445977313636,0.948842959762401,0.827896145148582,0.253089175658391,0.260909237987896,0.66224821613321,0.825990972616687,0.240305852568148
0.22320857956407,0.970872360408994,0.977929160026078,0.0847952771653747,0.175171042099155,0.0144518322720024,0.550751000229692,0.457930099294802
0.310582784471487,0.123596184185723,0.896659047503561,0.145305778538728,0.0198711704441505,0.826326328242899,0.345414675100872,0.00168320114337893
0.342428894239532,0.052509716893422,0.925615626255324,0.0736390622472864,0.148028569773026,0.846215117099801,0.591465603005943,0.00246093029157491
0.38418825156612,0.0642985106061268,0.89523818348518,0.193976718644242,0.249155137677069,0.764803021667096,0.89597437932702,0.146932903008644
0.396978493538092,0.0423712009843575,0.930929480985872,0.100811423733799,0.183497397725374,0.793953931947735,0.723338887941395,0.304593221213982
0,0.601363170734264,0,0,0,0,0.375771401214837,0.000113584182706278
0.848589933903521,0.819782290240505,0.856495153227276,0.163272378625043,0.0953896684110325,0.883200681942338,1.85926677143123,6.00980352949435e-06
0.959915982525026,0.278256509573,0.922063266036644,0.161453507012852,0.10289248133833,0.885491304830312,0.491023107551987,0.458612728193765
0.975459088136441,0.37325483519085,0.900225670813916,0.122340125710659,0.0927128579443836,0.0542454882210301,0.573187801989232,0.000129215817965608
0.999428938784379,0.217740148945773,0.932869816798671,0.124734667128899,0.0715161145489613,0.922167901103538,0.412217683858047,0.357581813901751
0.00594782469977233,0.85887474309057,0.7829727871607,0.0310918478196331,0.0954047423836513,0.884565267063516,1.89156187414763,1.91150572717763e-08
0.915800089911025,0.48390184791088,0.748668236313791,0.194903022970142,0.141412362888185,0.866414230205678,0.849294468604954,4.7616160833632e-05
0.883567564085409,0.439612069522652,0.965115741078605,0.0902328829175503,0.063098408858117,0.869842899859395,0.624513960331994,0.000130674712486195
0.963309759918066,0.451177467529569,0.0147886855977143,0.906542195122074,0.057970508975697,0.988865645653077,0.609583572104957,0.00715752715539172
0.000543718208942435,0.409570411342476,0.778733773068082,0.139859404592488,0.169983971154775,0.998265951772031,0.783524536581532,0.413818704772861
0.956139271885428,0.285969009220785,0.00313254441314785,0.0902046781176795,0.139066473666872,0.94898540686609,0.454789796612733,0.45109181630615
0.976556291282869,0.312664525817297,0.850458237151232,0.0622542442735605,0.108313871731341,0.944315717436581,0.499149893308607,0.256453044005531
0.849479902419869,0.397384286199585,0.824123844892835,0.00032885070032691,0.100145934382154,0.0547433465003098,0.496779617969934,0.132100269781098
0.994952187451308,0.316207109016213,0.887877824865529,0.0582257652510854,0.092367139630512,0.0628765934575677,0.435658428627855,6.68401272887546e-05
0.0923906944544603,0.511102052480854,0.876474211668993,0.0254868413731129,0.936715795078978,0.981216140015492,0.953338275659099,0.185210110265251
0.928466176046862,0.383349335115538,0.873783331251681,0.954241384791088,0.140006006607171,0.0893325042545904,0.441744562938491,0.00316850708082414
0.0624932884306158,0.571422553034108,0.903943311889862,0.983750921762469,0.0409230776762917,0.0802393969646973,0.786686574477996,0.0013229558914436
0.0444165709220435,0.531374571624891,0.892160859493041,0.182612337757407,0.958360607970273,0.871460893193987,0.85201855723204,0.000112216775908435
0.960458468769949,0.276302166787555,0.871119177392418,0.106790116859285,0.0292425015262852,0.979958789469793,0.407130552100241,0.0275441291714427
0.976461395690794,0.444795566225438,0.808543033420219,0.0291341952200858,0.253481595196751,0.92820568143104,0.807563249038442,0.000612939093277398
0,0,0.571915333189775,0,0,0,0.311998515056847,0.0026364356452474
0.0181547554272212,0.985916262466656,0.382130307234118,0.104242470527759,0.16160393926689,0.0145594134291469,0.792403517260051,0.36297964729073
0.97078191251942,0.125413501351723,0.32917684945835,0.988548345703522,0.0523631352831861,0.93763799603361,0.52783027944501,0.0401698752416535
0.999645665585114,0.0818383020916598,0.51006982929178,0.157256423856805,0.0614115482804439,0.878943947240745,0.828605911709143,0.0135833801090441
