-0.306112;-2.29203;-0.705961;0.581538;-0.63196
-0.39878;-1.27491;-0.421068;-0.0709856;0.659783
-0.249157;-2.41208;-1.48044;-0.809803;0.669618
-1.11003;-0.693986;-0.327223;0.543331;-0.0229766
-0.39172;-2.34809;-0.966552;-0.263556;-0.373402
0.814451;-1.61416;0.0889535;0.271116;0.863809
0.0877332;-0.437032;-1.1114;0.712535;0.168718
0.452951;-1.4757;-0.904745;0.283524;0.6931
-0.981465;-2.18289;-0.731934;-0.03748;1.1077
-0.821681;-1.26841;-1.14549;0.091447;0.723817
-0.0824959;-1.02621;-0.896356;0.538244;-0.568482
0.100244;-2.46287;-1.33223;-0.686735;-0.645367
-0.0659345;-1.60171;-1.51623;-0.793171;0.0733851
-0.948936;-1.23517;0.176407;1.35289;0.581088
-0.407169;-1.84561;-0.55393;0.569877;0.195275
-0.740636;-1.69609;-0.684085;0.257215;0.26355
-0.836936;-2.00755;-0.80263;-0.302013;-1.15918
-0.352924;-1.90386;-0.330216;1.36066;0.0130746
-0.773454;-1.94277;-0.523769;-0.234505;0.0504165
-0.315827;-2.08458;-1.29383;-0.486818;0.342439
0.740648;-1.98487;-0.649907;-0.394748;-0.383227
-0.17894;-2.29079;-0.741561;0.0256139;0.627179
-1.12956;-1.73308;-0.160285;1.47607;0.569947
0.963939;0.203214;0.494671;1.46997;1.13973
-0.0282697;-2.83993;-0.132835;1.14396;-0.829991
-1.13884;-2.14679;-0.538583;-0.309314;-0.625952
0.0753027;-2.16439;-0.474023;0.924652;1.11963
-0.353402;-2.66252;-0.623604;-0.290882;-1.1948
-0.483018;-0.825922;0.214308;0.39036;0.267523
-0.0827398;-1.46441;-0.411034;-0.513604;0.710777
-0.899644;-1.52096;-1.35861;1.61292;-0.581106
-1.47579;-1.55984;-1.36499;-0.285884;-0.955997
-0.50687;-1.05373;-0.870938;-0.197642;1.13238
0.417632;-0.505208;-0.0938246;1.20395;0.615529
-1.38364;-1.40418;-0.978625;-0.887325;1.11036
-0.397977;-0.371338;0.409564;0.534611;1.46777
-0.434802;-1.31774;-0.0163967;0.920592;-0.0137841
-0.561532;-0.866692;-0.945175;-0.0814476;1.12546
-0.487496;-1.43274;0.12947;1.43653;1.79275
-1.31119;-1.73327;0.701743;-0.751892;0.0483815
-0.850327;-1.53387;-0.377133;0.7924;-0.124023
0.250495;-0.349003;0.0328014;0.761454;1.90806
-0.307699;-1.9568;-1.14684;-0.495753;0.231325
0.393147;-1.5877;-0.538404;-0.221877;0.939483
-0.647508;-1.15395;-0.37538;0.875447;1.64868
0.244854;-2.12882;-0.76505;-0.00308632;0.920695
0.387723;-0.836422;0.0440661;0.921432;1.41055
-0.199276;-0.860599;-0.688918;1.29326;0.795719
-0.281882;-1.30285;-0.741658;-0.380196;0.352025
-0.378183;-0.559305;-0.79087;0.411343;0.408032
0.105715;-1.69521;-1.78836;0.152992;1.29917
1.32003;0.244569;0.867315;1.30766;1.63009
-0.352237;-1.95642;-1.0374;0.202717;-0.68244
-0.404007;-0.949945;-0.672992;1.15005;1.707
0.797358;-1.08236;-0.588497;0.0820039;-0.342988
0.947499;-2.49842;-0.821829;-0.735078;-1.40938
0.0388932;-0.96188;0.564679;1.14128;-0.774821
0.098441;-1.11951;-0.947384;0.261531;1.39986
-0.511553;-1.48699;-1.81364;-0.574253;0.113099
0.0731998;-2.16181;-1.06926;0.635623;0.739986
-0.88456;-1.20992;-0.939727;-0.501019;-0.10113
0.412644;-1.18629;-0.393449;1.2888;1.13507
0.356034;-0.846401;0.972565;0.892459;1.30105
-0.927684;-1.47676;-0.878474;0.105745;0.335252
0.0332618;-1.48058;-1.40649;-0.404636;-0.26585
0.49162;-2.07868;-0.649631;0.835663;1.29889
1.18172;-0.301783;-0.0152774;1.94345;1.16569
0.814754;-1.20709;0.108881;0.394745;0.41915
-0.382782;-0.91267;-1.1416;0.280104;0.880711
1.0608;0.0746029;-1.85906;0.642044;1.3909
0.428041;0.165866;-0.653719;1.02062;0.252368
2.767;-0.150736;1.79964;1.47602;0.276084
0.345212;-1.13456;-0.413577;-0.27042;-0.354678
-0.748164;-1.53249;0.0429829;0.0413368;-0.0780247
0.569553;-2.14797;-0.61854;0.0511097;1.70953
-0.777318;-1.28437;-0.841616;0.188454;-0.338445
-0.755198;-0.784913;-0.352388;0.0366577;1.64234
-1.02011;-1.55644;-0.732404;1.22085;1.07858
0.162155;-0.710291;-0.965537;1.0421;0.275346
-0.503129;-0.718574;-1.36393;1.67026;0.433615
-0.0935097;-1.99345;-1.0174;0.296467;0.404776
-1.15634;-1.14089;0.36148;0.631205;1.11082
-0.570868;-1.16722;0.426337;1.27183;0.956288
0.0207558;-0.985499;-0.608745;1.40195;-0.979813
-0.0664712;-1.89229;0.138415;1.49587;1.49602
-0.542123;-1.38416;0.547464;0.907903;-0.591278
0.146554;-1.79624;-0.538413;0.859585;1.63657
-0.951136;-1.34442;-0.83565;-0.282719;-0.538234
-0.348485;-1.3291;-0.483338;0.981148;1.52285
-0.247111;-1.83888;0.626132;0.642078;1.16558
0.809875;0.0377662;-1.39819;-0.522782;1.76136
-0.00471893;-0.876323;-2.54455;1.12549;1.54264
-0.151994;-0.370686;-0.205843;1.62193;1.25472
-0.256573;-1.60966;-0.201037;1.78851;1.82043
0.398174;-1.94944;-0.515861;0.651476;1.49084
0.229717;-2.48994;-0.955127;0.62199;0.592015
0.0121923;-0.825615;-0.485557;0.49751;0.34081
1.18101;-1.19228;-0.226808;-0.151984;1.52455
-0.409644;-1.51191;-1.40352;-0.791732;0.33284
1.15574;-1.22239;0.823108;1.61484;-1.93443
0.454898;-0.408443;-0.0676194;1.53343;1.43836
0.39872;-0.417533;-0.200815;1.21628;0.223816
-0.255873;-2.18877;-1.31292;-0.881977;-0.402543
-0.744331;-0.598471;-0.297727;1.13112;-0.370725
-0.0461282;-1.12304;-0.502647;-0.016038;0.541667
0.427739;-0.854825;-0.551703;1.23024;0.505383
