-0.976635;-2.45451;-0.200567;-0.758978;-0.4501;-0.635592
-1.27561;1.70158;2.99295;0.096482;-3.40186;3.44108
-2.14214;0.744757;2.24555;-2.91736;-1.46;1.72905
1.42847;0.848687;-1.98985;-0.740313;0.852884;-0.504452
-0.0406102;-2.47071;2.9785;0.477021;-0.608131;2.24523
1.04805;-1.08263;-0.535005;-0.413019;0.966856;-1.03397
0.949457;-0.297819;-3.09978;0.609498;-1.03295;-1.79031
-0.0268722;-1.84796;0.187092;2.20156;-1.51845;-0.320167
-0.18632;0.124409;1.99492;0.109019;0.503939;-0.236529
-1.18153;0.652818;0.644864;1.57396;-0.788885;-1.43716
0.131654;0.136382;-1.13954;1.49885;-0.208173;-1.24902
-1.10651;-0.622434;-0.559788;-1.22029;1.73436;-2.51472
-1.81001;-0.978785;1.35737;-1.97971;-1.96935;2.5271
0.0316657;2.81178;-0.57716;2.12371;-1.71764;0.819493
0.473214;0.159417;0.232159;-0.364121;-0.776289;-0.347144
0.0555761;0.793003;-1.87028;4.22489;-1.19434;-3.65379
-1.19929;1.46402;0.737296;-0.840384;-0.120318;-1.46743
-2.09663;1.07253;0.206177;0.346463;0.750163;0.751815
0.311018;0.851945;-1.76105;1.25271;-0.0675691;-2.7493
0.650693;-1.21225;-0.400758;-0.820796;-0.454313;-1.08409
0.286534;0.0289792;-1.22833;-0.670908;2.53544;-3.87817
-0.962686;0.378056;-2.43861;0.402417;0.134078;-1.54523
-1.03005;2.0265;-1.12204;3.30725;-1.30415;-0.585873
2.03021;1.84384;-0.797789;1.80041;1.08191;0.942619
-4.55263;3.13207;-0.394038;0.204965;2.10591;0.06259
-0.237737;0.00278219;0.925947;0.232945;-1.23291;-1.38998
0.587619;-0.139423;-11.3454;1.26753;4.54619;-4.08674
-2.25928;2.69238;1.75181;-3.22035;-0.548719;-0.285538
0.400225;1.81689;0.444688;-0.51405;-1.56858;1.28836
0.28158;-0.456844;-0.332337;-1.16725;-0.129216;-0.0223213
-5.29461;0.21049;-0.0670482;7.25783;3.89109;-2.80117
-0.744576;-0.101778;3.5744;2.91035;-3.23959;-1.81363
0.261277;-1.43548;-1.03322;0.570779;-0.268043;-0.692738
0.92099;-0.108753;0.89431;1.01102;1.19592;0.379152
0.011271;-0.671958;-2.7216;1.25562;-2.28384;-0.951784
1.60318;1.01834;-1.19328;0.0178779;-1.46212;1.99966
-0.558538;1.80517;-0.0169313;0.892298;0.338315;-0.0364621
0.856508;-1.90317;-1.14371;1.25439;-0.243695;-0.674628
0.406573;-0.00881464;-7.96737;2.33578;-0.544724;1.29372
0.0839389;4.45842;-2.67118;-1.4824;-3.93642;0.26968
-2.17242;2.40462;-0.735693;3.54069;-0.99841;-1.00377
2.86537;-1.58547;-4.61592;1.47123;-0.435251;0.995641
0.365778;-1.63841;0.0973707;0.396113;-0.494899;-1.62242
-0.56289;0.0781272;-1.32743;-2.02403;0.417265;0.8006
0.572576;-0.0850933;-2.83386;1.91877;-1.64061;1.11365
-1.23561;0.25368;-2.26995;-2.08225;0.987564;0.699997
-3.09953;-0.0814864;0.837494;-1.19563;-1.437;7.21862
-1.09925;-0.399736;1.22525;1.25249;-0.578601;3.06941
