1.00589913937968,0,0,0,0,0,0,0.57560632980621,0.153852251084118
0.676696527886862,0,0.229682916522042,0.0973830883455566,0,0,0,0.926705670702826,0.278001112476631
0.565349201105798,0,0.197382958744745,0.163574641271087,0,0,0,1.00213558152504,0.000343434245470672
1.01786275400959,0,0.219910737819016,0.0381336969557865,0,0.00756232462915205,0,1.46688814590761,5.64228547204078e-05
1.21002423604639,0,0.285394573452169,0.0911860445408861,0,0.132013885569957,0,2.08641033544245,2.25146866537743e-06
0.286158179309944,0.0243303355282587,0.0850825300984836,0.0127998273149029,0,0,0,0.307318793592081,0.0257255804530347
0.817060864537773,0,0.130269458747627,0.0392710491694067,0,0.0159622664621725,0.0356969939998144,1.0598485220512,5.56111343175818e-05
1.04191742726277,0.0822284304395616,0.146968883144054,0.0748966092263017,0,0.0412308043923058,0.0936320670115453,2.02632058319262,0.000307815870832561
1.39119746559482,0,0.25907730848981,0.0128222820582928,0,0.0869230450876817,0,2.86992238861589,0.203490790732105
0.356118168144517,0,0.0146039663289784,0.14816587391744,0,0.0723348293319724,0,0.326069003810307,0.525035043571071
0.608326045211649,0,0.118585935979433,0.0765555523853538,0,0.0685957630172267,0.00306533266555316,1.0911676053825,0.411670897237335
0.321190649285579,0.0830492907384474,0.139878317022458,0.022756832832727,0,0.0858786666424491,0,0.595508641886803,0.383067400760113
0.544820059860554,0,0.0548654493614368,0.177892216484005,0,0,0.0745875285059793,0.947630255438466,0.697454497947579
0.972352990681525,0.0332280019556357,0.0538730353329963,0.12341357768864,0,0,0.0450260803336037,1.60421851060545,0.12776460819347
0.757226610160093,0.0497429100637613,0.121537639176158,0.111640736659992,0,0.178565491906536,0,1.29757089742251,8.57552758503783e-05
0.359204504086309,0.0070297163007603,0.111797708690069,0.119727565464217,0,0,0.00756288574957827,0.70344539410484,0.0171415420304948
1.31547080251046,0,0.144166666490617,0.188413489308468,0,0.0804753140576433,0,2.63589946755738,7.85433188925113e-05
0.495884658822436,0.0448454387778544,0.122501445347676,0.0618567416193295,0,0,0.0135173844010687,0.779022286175008,0.699714059941025
0.342982693322874,0.0347800062126158,0.0435283675217248,0.0206810279580206,0,0,0.124848326068835,0.435665261542673,0.00427873937780436
0.561475775626618,0,0.129520747089533,0.0596158965365121,0,0.0323826271596854,0,0.757608373098698,0.48609262001022
0,0.906099688658248,0,0,0,0,0,0.859577388010868,0.000985657624692667
0,0.245011880148332,0.0647059002830901,0.123013505096151,0,0.0324846224472679,0,0.373803295349514,0.11670515553956
0.128747974208132,0.641100128236275,0.0386079144879743,0.0540612058872243,0,0.0201130672812441,0.0724600941008523,0.946981821669899,0.00312487041983751
0.253672857295862,0.585268546747938,0.186814697709242,0.0297992407710139,0,0.00747282481992674,0.0236772245260447,1.06269980210394,8.93953075298287e-05
0.0200232439900676,0.750622338895583,0.150046300848266,0.048656076133793,0,0,0.0278204490503912,1.47929866789503,0.197139886233043
0.0293091725959495,0.5048826960652,0,0,0,0.196827466557045,0.0416602396947878,0.610683308168405,0.54626376397329
0.215537153815613,0.446072109424023,0,0,0,0,0.0614393774062653,0.816539320839367,0.135355412802616
0.0238534924319951,0.922836679139145,0.195390807647823,0,0,0.0313477226008792,0.209915667513053,1.76303659631362,3.82893106692114e-06
0,0.426603462539466,0.0119188867553707,0.0935265118713793,0,0.0651158582301095,0.146477196195529,0.696640462398468,0.00181071511032825
0.0493396996468815,0.610317402270777,0.172376612985476,0.0443435745281384,0,0.0122637822369821,0.120361411136465,1.46180668302752,0.247905815298023
0.0662986613994154,0.609562561720211,0.0344309161085736,0.0125629127246785,0,0,0,0.801305267516445,0.00390794038418025
0.231754158377876,0.87448971789,0.17680781021222,0,0,0,0.165579254737188,1.41220451424912,5.66410522628061e-05
0,0.689129347241752,0.341877572698521,0,0,0,0.0434783362287194,1.50685489156965,0.00140566133019972
0.088493292855251,0.683416725202638,0.0124407769737428,0.00287802593502367,0,0,0.0473406718547556,1.02394087114254,0.00479234807615442
0.177070007308354,0.955134435247431,0.0507050342119807,0.0392624369527793,0,0,0,1.49155680325453,0.0031055864558362
0,0,1.08075569170537,0,0,0,0,0.748662127144746,0.184962742612704
0.0719273907405445,0.213588694694987,0.897761297535136,0,0,0.0611151281704537,0,1.39853925938204,0.00238804274905934
0,0,0.482799479934404,0.0377656764367584,0,0,0,0.869190932242815,0.576024124367809
0,0,0.909854415397961,0.166728341011165,0,0,0.277053126271702,1.5141469452983,0.0103121119509258
0,0.251165575906941,0.781958452099387,0,0,0,0.0641051281292331,1.74284363160926,0.421611379975804
0,0,0.866378124864869,0,0,0.044299313503259,0.0878817764742403,1.10525778238539,0.00662497943509243
0.113124253806135,0.0836295287683903,1.05364228727764,0,0,0,0.0187075912425043,2.03517516097232,0.00101071820653363
0,0.00163844960479663,0.885944301419779,0,0,0.0258141866261102,0,1.42130370261369,0.0210270197278258
0.0425851035996715,0.154290082714554,0.572743274283035,0,0,0,0,0.719755151705592,0.541683388703242
0,0,1.01881963828119,0.000169646191079256,0,0,0.23065604770198,1.90672810332676,0.0147962022286385
0.0381075186481729,0,0.588984904340032,0,0,0,0,0.666459185180976,0.0144724570872141
0,0.172374711924962,0.324597516630812,0,0,0.0336346783959993,0.124163701625268,0.344229114851274,0.725907521320416
0,0.00206405663130454,0.810535394283077,0,0,0,0.127209881622647,1.39630587789107,0.00297746405649114
0.132391110961828,0,0.77411278954962,0,0,0,0.105700164222134,1.50498106153171,0.00505596109488698
0,0.086080347770222,1.15849696218274,0,0,0.180013507201827,0.0323819142049624,1.5040485722746,0.000335424447833872
0.0358083036010954,0.232686783840157,1.20324294109947,0,0,0.0600475634852032,0,1.70045832352996,0.148086380642746
0,0.0206140148592024,0.843636778930714,0,0,0.0268860956867135,0.00230262129274661,1.35426316179483,0.0120991354240846
0,0.320231417251731,0.847504660040253,0,0,0.0730873287376493,0,1.74223125944696,0.502619618818626
0.042039471699148,0,0.928988844138899,0,0,0.0218712619175845,0.136769486800466,1.22406912053571,0.00713292737093989
0.166976658997624,0,0.871924647958151,0,0,0,0,1.01498681198064,0.246297587380341
0.157865652530375,0,1.18123364093987,0,0,0,0.0937091481972207,2.13663711025407,0.512003140171731
0.031887081047511,0.0433000530400657,0.465942588414966,0.0536145074890573,0,0,0,0.467263792821754,0.257300219715677
0,0,0.590518565044779,0,0,0.149765124627858,0.0210110027438016,0.610566214370937,0.0817157136043629
0,0,1.11661885309082,0,0,0.0964453618016096,0.254896548236264,2.18106617018571,0.000757186259092138
0.179351998174816,0,1.28967119470704,0,0,0.021235284836388,0.195912629256125,2.90647703858133,0.289729483489309
0,0,0,1.0798949488312,0,0,0,0.881267076449236,0.318153443986546
0,0.190653469917556,0,0.255093109108531,0,0.139802739759598,0.0182652912003098,0.479122720830085,0.00930333835571302
0.0260539382696392,0.107016788278377,0.0284837700349973,0.366191570273534,0,0,0.142795889824504,0.942268723044358,0.007860309349446
0.042975535792998,0,0.201910866754767,0.511189731435026,0,0.0821902998572936,0.0416804309369925,1.06856970005062,0.00385534946794915
0,0.151100968162179,0,0.408450923947572,0,0,0.180842279083932,0.45739464014457,0.0802183832905314
0.151987560913994,0,0.0420942273118558,0.22610047216227,0,0,0,0.407264134820968,0.78315685914116
0,0.0310250317012942,0.111257527590118,0.95894389327607,0,0.182622815260856,0.123395373217395,1.70567655238649,0.175699932877971
0.0899497341437871,0.0702255440494728,0.0764272358137583,0.41092166229233,0,0.00838223999600554,0.104823445249015,0.780022099857464,0.742980043366179
0.0393578189496776,0.141735448739336,0,0.623410237996035,0,0,0.0726441141291033,0.969560557630554,0.279116715336722
0,0.141899051884577,0.0323971920229058,0.921956776113635,0,0,0.389167286469575,1.93071564769017,0.00650255590801206
0.213703853170997,0.0643971790786253,0.024947598944012,0.679074422259784,0,0,0.344855700727822,1.50177375362003,0.000401390786399004
0,0,0.0673772054334884,0.410930083480957,0,0.071788733437408,0.114622419151716,0.497171978116285,0.474440367060721
0.0792359022827154,0,0.146779794510029,0.554460148588521,0,0,0.0378617893394579,0.841370886068791,0.00333028461819964
0,0.140067139456028,0.204138082832186,0.855785051725195,0,0.0682665530223742,0.320171075034092,1.76782855774272,0.422293453956586
0,0,0.198359705001992,1.19974707569873,0,0.0775889950856873,0.0718005605182732,2.46885308945015,0.0717419885301396
0,0,0,0,1.14025043473912,0,0,2.81186248068538,0.0654985925147069
0.248198675889942,0,0,0.117925011543451,0,0,0.225517071658378,0.65181325602836,0.449217085899653
0.177776613125452,0.145485890975744,0,0,0,0,0.210816510052,0.43088128190837,0.849126096673266
0.427077210271603,0.0150380231698254,0.116778083445288,0,0,0,0.0889086040675319,0.899669528453598,0.000289527640940466
0.162892326805318,0.0113780774484396,0.117346365678333,0,0,0.0829063923361443,0.561256208563073,1.58302157342262,0.000877872674760848
0.291450902409463,0.0361078220663782,0,0.117503153553452,0,0.0376961741559316,0.236853403903945,1.14668655595381,0.072235271146267
0.149302250279959,0.0194877409981873,0.113810851241458,0,0,0.044139951679619,0.231879258559398,0.764516133287865,0.0037586097417472
0.462600950002398,0.136937280062082,0,0,0,0,0.409440289279699,1.02043616198482,0.155566604171334
0.456702561863621,0,0.333844929260845,0.104371634418364,0,0,0.377487108280895,1.4363570023405,0.586707422543442
0.111877135440964,0.0391686098203959,0.0601166309492126,0,0,0,0.410921160017925,0.791019260661427,0.0167055703092614
0,0,0,0,0,1.12567524964817,0,1.6616732634669,0.207031102598366
0.19601275770797,0,0,0.0504412079080067,0,0.900101353258599,0.139891094013453,1.19452446431164,4.68186449949941e-05
0.157212461027673,0.0118587464808518,0.20128805747534,0.0472265503201112,0,0.929002111963339,0.0516967407398335,2.07112081738653,3.5348438353263e-05
0,0.294141288568356,0.115847521680693,0,0,0.434830925811737,0,0.545572842369197,0.0012433677871029
0,0,0.00301864130134273,0,0,1.04407303639196,0.0144153735816758,1.42900456086738,3.555346178502e-07
0.111853847192654,0.427138889765563,0,0,0,0.881696627969612,0,2.11988293891307,0.585165745505953
0.132573456992013,0.0339192993075421,0,0,0,0.328813442404006,0,0.419215376217576,0.00455088574189881
0,0,0.188685262890983,0.216354887381311,0,0.841891921785889,0.10178194320695,1.29770329136538,0.270942483056464
0.0538037816226,0.0578307689148992,0,0.11933591842141,0,0.549329369821089,0,1.06465974724228,0.0180525155747427
0,0.00409801282926691,0.00576764409454282,0,0,1.10411034400119,0.15926882799775,2.32199639606601,0.403986224281604
0.427529956396629,0.138635722064088,0,0,0,0.645569391859029,0,1.05467600898713,0.420905013503116
0,0,0.0403140850009703,0.0176569224311205,0,0.533855137964878,0.196265612882584,0.835901682324412,0.00908779197605719
0.0781463472491759,0,0.0163445911589842,0.0834899826358971,0,0.0662466549760731,0.0954414968221794,0.481613175903752,0.907819704664445
0.0642769725139705,0,0.056300707683858,0.0491327756240963,0,0.309179240464854,0.0790687370887598,0.366123409286794,0.0172419732165969
0,0,0.00973819793800416,0.321680542837178,0,0.969666355349523,0.248115953050649,2.32424908152879,2.07507365000266e-06
0.0827841145767424,0.0868067406294241,0.116822322447803,0,0,0.37893546091669,0,0.35137181650025,0.00297851889672672
0.0309390259131866,0.0725195854760968,0,0,0,0.151489403650036,0.0503340644239481,0.364134503823112,0.132664443485714
0.0946243721798049,0.0107656216857594,0.0164012434847881,0,0,0.516167503702167,0,0.762335164944521,0.419054093547272
0,0,0.10610450202716,0,0,0.429770730488584,0.0681081350508826,0.676037277171898,0.00010933436009622
0.151831771048312,0,0.102322510232363,0,0,0.733824934077793,0,1.04397149760263,5.22262265195177e-05
0,0,0,0,0,0,1.19346641254672,1.14329239719213,0.372337899671661
0,0,0.329357838785475,0,0,0.0259855497704432,0.70097961903912,1.27057975937853,0.528664762375525
0.159352068620325,0,0.0700820811295709,0,0,0,0.399340896533493,0.592066666952846,0.0184692049329246
0.337726880995365,0.011474575583504,0.0199297017814044,0,0,0,1.1056045089533,1.94020213319086,0.000755031614756954
0.216124793066754,0,0.0417719142898248,0.0881925016252663,0,0.0305234825512024,1.16749447050498,2.37098345748736,0.00517553140861586
0.0416634917981028,0,0.0572585444296917,0,0,0.114869285325206,0.771008125420837,1.01714697055,0.000196766930083421
0.124797433633894,0.0358135476109961,0,0,0,0,0.350928621952395,0.497534703156118,0.558542534962151
0.254762204743063,0,0.457846462724693,0,0,0.277667662567336,0.905648216387184,1.81636345452864,0.0082611570342544
0.218676277184129,0,0.0220077916539697,0,0,0.0271009272924827,0.895296188516826,1.15332271505568,0.000939881601245585
0.148872275637,0,0.27168174098854,0,0,0,0.796471637863357,1.40795536068279,0.382834481131809
0.130563327125136,0.10204356869117,0.10104922402147,0,0,0.369383723499467,0.890513529348951,1.87156391610191,0.00881112468096052
0.315497778900065,0,0,0,0,0.251567020523014,1.11373201086023,1.97929297924445,0.0121841858006694
0,0,0,0.0709531110585481,0,0,1.0269440997413,1.6269892722509,0.000845105030453291
0.0122791630395156,0,0.119793223270958,0,0,0.0734154702434725,0.386918585725981,0.552218609458466,0.00934253252094721
0.209752574101754,0,0.19861911709167,0.0679357575321441,0,0,0.622687267423064,1.06720690528014,0.278367736191839
0,0.0176785412486959,0.331529888274923,0,0,0.153511632874154,0.949386901271138,1.99594141542944,1.18795981923849e-05
0.161538826861825,0,0,0,0,0.0604367580933841,0.556915763392993,0.574797111350429,0.402400912322793
0.256867825453471,0,0,0,0,0.0480034781712192,0.702213197285068,0.933435271776233,0.000331457389619625
0.0598935218387928,0.132739255193523,0,0.224246370395004,0,0,1.17208099494143,2.36592813415677,0.12105110222967
0.204787019441836,0,0.0382983416422935,0,0,0,0.878232322785657,1.40456266457311,0.000960940611190027
